--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
/home/gpuadmin/dataset/test/output_product_crop/479_757_502_771.png	SN2                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/516_371_545_386.png	SF19                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/542_147_580_163.png	MST13                    	0.9997
/home/gpuadmin/dataset/test/output_product_crop/568_372_601_387.png	MST5                     	0.7560
/home/gpuadmin/dataset/test/output_product_crop/578_370_623_384.png	SF55                     	0.9721
/home/gpuadmin/dataset/test/output_product_crop/600_870_629_885.png	SF19                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/607_371_631_385.png	SN2                      	0.9988
/home/gpuadmin/dataset/test/output_product_crop/632_150_662_166.png	SF19                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/686_370_718_386.png	SF19                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/744_371_772_387.png	SF19                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/753_872_779_886.png	SF20                     	0.9997
/home/gpuadmin/dataset/test/output_product_crop/833_293_861_309.png	SF19                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/835_198_864_214.png	SF20                     	0.9998
/home/gpuadmin/dataset/test/output_product_crop/940_664_969_678.png	SN11                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/1057_656_1088_671.png	MST5                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1068_772_1098_786.png	SF19                     	0.9912
/home/gpuadmin/dataset/test/output_product_crop/1124_771_1155_785.png	SF19                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/1181_771_1210_785.png	SF19                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1235_771_1264_786.png	SF19                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/1288_696_1316_710.png	SF20                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1291_771_1321_786.png	SF19                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1335_709_1359_724.png	SN2                      	0.9998
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
/home/gpuadmin/dataset/test/output_product_crop/175_133_210_148.png	MST31                    	0.9995
/home/gpuadmin/dataset/test/output_product_crop/176_680_204_695.png	SN15                     	0.9996
/home/gpuadmin/dataset/test/output_product_crop/198_598_235_613.png	MST31                    	0.9996
/home/gpuadmin/dataset/test/output_product_crop/237_390_276_404.png	MST32                    	0.9997
/home/gpuadmin/dataset/test/output_product_crop/295_101_331_117.png	MST13                    	0.9998
/home/gpuadmin/dataset/test/output_product_crop/341_389_379_404.png	MST14                    	0.9993
/home/gpuadmin/dataset/test/output_product_crop/361_783_391_797.png	SN14                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/366_648_404_664.png	MST13                    	0.9999
/home/gpuadmin/dataset/test/output_product_crop/518_912_558_926.png	MST15                    	0.9994
/home/gpuadmin/dataset/test/output_product_crop/524_389_563_404.png	MST16                    	0.9983
/home/gpuadmin/dataset/test/output_product_crop/548_104_576_120.png	SF44                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/556_982_585_998.png	SF44                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/588_104_625_120.png	MST15                    	0.9998
/home/gpuadmin/dataset/test/output_product_crop/593_391_621_405.png	SF44                     	0.9960
/home/gpuadmin/dataset/test/output_product_crop/617_953_655_967.png	MST39                    	0.9992
/home/gpuadmin/dataset/test/output_product_crop/628_410_652_425.png	SN5                      	0.9998
/home/gpuadmin/dataset/test/output_product_crop/635_389_673_405.png	MST54                    	0.9992
/home/gpuadmin/dataset/test/output_product_crop/635_952_681_967.png	1UU                      	0.0775
/home/gpuadmin/dataset/test/output_product_crop/641_104_678_120.png	MST39                    	0.9994
/home/gpuadmin/dataset/test/output_product_crop/645_849_665_864.png	SN5                      	0.9885
/home/gpuadmin/dataset/test/output_product_crop/662_953_689_967.png	SF6                      	0.6010
/home/gpuadmin/dataset/test/output_product_crop/682_389_712_404.png	SF62                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/751_389_781_404.png	SF62                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/755_953_782_967.png	SF62                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/843_389_873_404.png	SF62                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/847_954_876_968.png	SF62                     	0.9954
/home/gpuadmin/dataset/test/output_product_crop/944_954_978_968.png	2-SF62                   	0.9981
/home/gpuadmin/dataset/test/output_product_crop/965_168_1003_182.png	2-SF62                   	0.9993
/home/gpuadmin/dataset/test/output_product_crop/1217_590_1243_606.png	SF62                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1250_511_1279_526.png	SN14                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1251_591_1289_607.png	MST54                    	0.9996
/home/gpuadmin/dataset/test/output_product_crop/1318_589_1347_605.png	SF62                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1364_589_1398_605.png	2-SF6                    	0.9996
/home/gpuadmin/dataset/test/output_product_crop/1381_523_1411_539.png	SF62                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1430_530_1455_545.png	SN5                      	0.9998
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
/home/gpuadmin/dataset/test/output_product_crop/479_944_518_959.png	MST15                    	0.9997
/home/gpuadmin/dataset/test/output_product_crop/507_873_527_888.png	SN1                      	0.9996
/home/gpuadmin/dataset/test/output_product_crop/519_258_558_272.png	MST15                    	0.9992
/home/gpuadmin/dataset/test/output_product_crop/521_126_558_142.png	MST15                    	0.9997
/home/gpuadmin/dataset/test/output_product_crop/572_792_606_807.png	MST17                    	0.9995
/home/gpuadmin/dataset/test/output_product_crop/600_914_633_929.png	MST15                    	0.9998
/home/gpuadmin/dataset/test/output_product_crop/639_260_672_276.png	MST12                    	0.9915
/home/gpuadmin/dataset/test/output_product_crop/643_126_680_141.png	MST17                    	0.9997
/home/gpuadmin/dataset/test/output_product_crop/720_793_739_808.png	SN1                      	0.9996
/home/gpuadmin/dataset/test/output_product_crop/835_544_873_559.png	MST17                    	0.9993
/home/gpuadmin/dataset/test/output_product_crop/915_122_953_138.png	MST16                    	0.9999
/home/gpuadmin/dataset/test/output_product_crop/920_461_956_476.png	MST16                    	0.9998
/home/gpuadmin/dataset/test/output_product_crop/969_260_1006_275.png	MST16                    	0.9998
/home/gpuadmin/dataset/test/output_product_crop/990_461_1026_476.png	MST16                    	0.9998
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
/home/gpuadmin/dataset/test/output_product_crop/161_680_189_695.png	SN13                     	0.9998
/home/gpuadmin/dataset/test/output_product_crop/201_148_234_164.png	SN13                     	0.9995
/home/gpuadmin/dataset/test/output_product_crop/203_327_232_341.png	SF62                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/209_191_237_207.png	SF62                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/226_680_254_696.png	SF62                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/265_756_292_772.png	SF62                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/267_102_304_117.png	MST37                    	0.9988
/home/gpuadmin/dataset/test/output_product_crop/286_682_323_697.png	MST37                    	0.9988
/home/gpuadmin/dataset/test/output_product_crop/319_389_357_405.png	MST52                    	0.9985
/home/gpuadmin/dataset/test/output_product_crop/358_755_386_771.png	SF62                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/396_387_426_403.png	SF62                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/451_757_477_771.png	SF62                     	0.9442
/home/gpuadmin/dataset/test/output_product_crop/477_681_503_697.png	SF62                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/488_387_516_403.png	SF62                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/580_387_610_403.png	SF62                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/593_829_621_844.png	SN14                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/618_100_656_116.png	MST13                    	0.9998
/home/gpuadmin/dataset/test/output_product_crop/647_730_685_745.png	MST13                    	0.9999
/home/gpuadmin/dataset/test/output_product_crop/664_387_702_403.png	MST14                    	0.9995
/home/gpuadmin/dataset/test/output_product_crop/824_981_860_995.png	MST15                    	0.9996
/home/gpuadmin/dataset/test/output_product_crop/847_387_885_403.png	MST16                    	0.9999
/home/gpuadmin/dataset/test/output_product_crop/852_82_885_98.png	MST11                    	0.9978
/home/gpuadmin/dataset/test/output_product_crop/870_103_897_117.png	SF44                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/890_1035_919_1050.png	SF44                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/911_101_942_116.png	MST35                    	0.9945
/home/gpuadmin/dataset/test/output_product_crop/918_387_947_402.png	SF44                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/925_931_946_946.png	SN3                      	0.9970
/home/gpuadmin/dataset/test/output_product_crop/929_1034_965_1048.png	MST35                    	0.9991
/home/gpuadmin/dataset/test/output_product_crop/959_386_997_401.png	MST34                    	0.9987
/home/gpuadmin/dataset/test/output_product_crop/1164_626_1191_641.png	SF62                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1181_560_1210_574.png	SF62                     	0.9997
/home/gpuadmin/dataset/test/output_product_crop/1223_566_1250_581.png	SN13                     	0.9998
/home/gpuadmin/dataset/test/output_product_crop/1264_567_1290_581.png	SF62                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1266_620_1303_637.png	MST52                    	0.9996
/home/gpuadmin/dataset/test/output_product_crop/1325_565_1354_579.png	SF62                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1387_560_1413_576.png	SF62                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1394_623_1424_638.png	SN14                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1467_576_1505_592.png	MST14                    	0.9997
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
/home/gpuadmin/dataset/test/output_product_crop/161_367_201_383.png	MST52                    	0.9996
/home/gpuadmin/dataset/test/output_product_crop/174_204_204_219.png	SF69                     	0.9998
/home/gpuadmin/dataset/test/output_product_crop/179_698_220_713.png	MST52                    	0.9996
/home/gpuadmin/dataset/test/output_product_crop/183_625_220_639.png	MST18                    	0.9998
/home/gpuadmin/dataset/test/output_product_crop/225_176_264_191.png	MST52                    	0.9993
/home/gpuadmin/dataset/test/output_product_crop/229_379_258_395.png	SF69                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/234_630_261_644.png	SF69                     	0.9933
/home/gpuadmin/dataset/test/output_product_crop/267_379_303_394.png	MST19                    	0.9998
/home/gpuadmin/dataset/test/output_product_crop/270_628_291_643.png	SN7                      	0.7753
/home/gpuadmin/dataset/test/output_product_crop/275_176_310_191.png	MST18                    	0.9999
/home/gpuadmin/dataset/test/output_product_crop/323_755_351_770.png	SN18                     	0.9998
/home/gpuadmin/dataset/test/output_product_crop/350_174_387_189.png	MST11                    	0.9997
/home/gpuadmin/dataset/test/output_product_crop/351_379_390_394.png	MST12                    	0.9901
/home/gpuadmin/dataset/test/output_product_crop/366_661_400_678.png	MST11                    	0.9989
/home/gpuadmin/dataset/test/output_product_crop/407_807_428_821.png	SN2                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/447_830_485_845.png	MST13                    	0.9998
/home/gpuadmin/dataset/test/output_product_crop/470_850_498_864.png	SF37                     	0.9998
/home/gpuadmin/dataset/test/output_product_crop/477_157_514_172.png	CP1                      	0.4254
/home/gpuadmin/dataset/test/output_product_crop/481_164_515_180.png	SF                       	0.3520
/home/gpuadmin/dataset/test/output_product_crop/490_175_517_191.png	SF3                      	0.9950
/home/gpuadmin/dataset/test/output_product_crop/492_379_520_394.png	SF37                     	0.9998
/home/gpuadmin/dataset/test/output_product_crop/537_378_573_392.png	MST14                    	0.9997
/home/gpuadmin/dataset/test/output_product_crop/545_883_571_899.png	SF67                     	0.9991
/home/gpuadmin/dataset/test/output_product_crop/553_176_592_191.png	MST50                    	0.9997
/home/gpuadmin/dataset/test/output_product_crop/562_791_589_806.png	SN17                     	0.9998
/home/gpuadmin/dataset/test/output_product_crop/583_379_619_394.png	MST47                    	0.9881
/home/gpuadmin/dataset/test/output_product_crop/617_177_648_192.png	SN17                     	0.9998
/home/gpuadmin/dataset/test/output_product_crop/629_379_659_394.png	SF67                     	0.9995
/home/gpuadmin/dataset/test/output_product_crop/629_809_662_824.png	MST50                    	0.9997
/home/gpuadmin/dataset/test/output_product_crop/643_883_670_899.png	SF67                     	0.9995
/home/gpuadmin/dataset/test/output_product_crop/661_177_690_192.png	SF67                     	0.9997
/home/gpuadmin/dataset/test/output_product_crop/666_906_693_921.png	SF67                     	0.9996
/home/gpuadmin/dataset/test/output_product_crop/695_797_726_812.png	MST4                     	0.9993
/home/gpuadmin/dataset/test/output_product_crop/712_378_741_393.png	SF67                     	0.9994
/home/gpuadmin/dataset/test/output_product_crop/720_816_755_830.png	2-SF6                    	0.9996
/home/gpuadmin/dataset/test/output_product_crop/723_884_757_901.png	MST51                    	0.9997
/home/gpuadmin/dataset/test/output_product_crop/730_176_765_192.png	MST51                    	0.9997
/home/gpuadmin/dataset/test/output_product_crop/760_377_789_392.png	SF67                     	0.9997
/home/gpuadmin/dataset/test/output_product_crop/768_914_793_929.png	SF67                     	0.9974
/home/gpuadmin/dataset/test/output_product_crop/786_194_822_211.png	MST49                    	0.9992
/home/gpuadmin/dataset/test/output_product_crop/986_750_1016_765.png	SN18                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/991_781_1020_795.png	SN18                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1066_848_1104_864.png	MST47                    	0.9986
/home/gpuadmin/dataset/test/output_product_crop/1156_846_1184_861.png	SF67                     	0.9998
/home/gpuadmin/dataset/test/output_product_crop/1205_848_1235_861.png	SF60                     	0.9803
/home/gpuadmin/dataset/test/output_product_crop/1254_847_1284_861.png	SF67                     	0.9991
/home/gpuadmin/dataset/test/output_product_crop/1265_846_1311_860.png	1SF                      	0.2667
/home/gpuadmin/dataset/test/output_product_crop/1304_847_1334_862.png	SF67                     	0.9974
/home/gpuadmin/dataset/test/output_product_crop/1363_840_1399_855.png	2-SF68                   	0.9976
/home/gpuadmin/dataset/test/output_product_crop/1379_792_1410_809.png	SN17                     	0.9995
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
/home/gpuadmin/dataset/test/output_product_crop/334_130_370_145.png	MST34                    	0.9998
/home/gpuadmin/dataset/test/output_product_crop/345_978_382_992.png	MST35                    	0.9992
/home/gpuadmin/dataset/test/output_product_crop/353_391_390_406.png	MST15                    	0.9997
/home/gpuadmin/dataset/test/output_product_crop/392_102_421_116.png	SF44                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/395_407_434_422.png	MST13                    	0.9999
/home/gpuadmin/dataset/test/output_product_crop/396_926_427_942.png	SN14                     	0.9996
/home/gpuadmin/dataset/test/output_product_crop/397_387_431_401.png	MST35                    	0.9087
/home/gpuadmin/dataset/test/output_product_crop/433_103_466_117.png	MST11                    	0.6501
/home/gpuadmin/dataset/test/output_product_crop/440_389_469_403.png	SF44                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/453_80_488_96.png	MST14                    	0.9998
/home/gpuadmin/dataset/test/output_product_crop/458_868_494_883.png	MST13                    	0.9997
/home/gpuadmin/dataset/test/output_product_crop/490_994_517_1009.png	SF44                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/542_816_570_831.png	SN14                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/753_101_781_118.png	SF62                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/771_669_800_684.png	SN16                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/790_386_829_402.png	MST38                    	0.9997
/home/gpuadmin/dataset/test/output_product_crop/793_102_830_117.png	MST53                    	0.9998
/home/gpuadmin/dataset/test/output_product_crop/823_670_851_685.png	SF62                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/851_755_888_770.png	MST38                    	0.9998
/home/gpuadmin/dataset/test/output_product_crop/865_386_894_402.png	SN16                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/911_386_939_402.png	SF62                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/915_745_943_759.png	SF62                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1004_387_1031_402.png	SF62                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1008_745_1036_760.png	SF62                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1020_671_1058_685.png	2-SF62                   	0.9991
/home/gpuadmin/dataset/test/output_product_crop/1068_898_1099_914.png	MST1                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1071_940_1102_954.png	SN14                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1073_920_1106_934.png	SN14                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1127_166_1163_181.png	2-SF62                   	0.9992
/home/gpuadmin/dataset/test/output_product_crop/1132_872_1171_888.png	MST53                    	0.9994
/home/gpuadmin/dataset/test/output_product_crop/1190_874_1221_890.png	SN16                     	0.9998
/home/gpuadmin/dataset/test/output_product_crop/1198_949_1229_964.png	SF62                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1292_879_1322_893.png	SF62                     	0.9880
/home/gpuadmin/dataset/test/output_product_crop/1343_880_1373_895.png	SF62                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1399_880_1437_895.png	2-SF62                   	0.9991
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
/home/gpuadmin/dataset/test/output_product_crop/179_268_219_283.png	MST25                    	0.9993
/home/gpuadmin/dataset/test/output_product_crop/180_403_217_418.png	MST24                    	0.9992
/home/gpuadmin/dataset/test/output_product_crop/194_894_233_909.png	MST24                    	0.9890
/home/gpuadmin/dataset/test/output_product_crop/241_898_271_912.png	SN13                     	0.9997
/home/gpuadmin/dataset/test/output_product_crop/263_441_303_458.png	MST13                    	0.9998
/home/gpuadmin/dataset/test/output_product_crop/285_268_313_283.png	SF37                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/286_464_315_480.png	SF37                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/296_964_336_980.png	MST13                    	0.9997
/home/gpuadmin/dataset/test/output_product_crop/327_270_363_284.png	MST14                    	0.9990
/home/gpuadmin/dataset/test/output_product_crop/341_446_377_462.png	MST11                    	0.9967
/home/gpuadmin/dataset/test/output_product_crop/342_247_378_261.png	MST12                    	0.9392
/home/gpuadmin/dataset/test/output_product_crop/355_962_385_978.png	SF37                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/394_916_425_931.png	SN18                     	0.9998
/home/gpuadmin/dataset/test/output_product_crop/432_790_460_804.png	SN18                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/433_890_472_905.png	MST11                    	0.9998
/home/gpuadmin/dataset/test/output_product_crop/550_269_579_285.png	SF43                     	0.9998
/home/gpuadmin/dataset/test/output_product_crop/577_707_604_721.png	SF43                     	0.9998
/home/gpuadmin/dataset/test/output_product_crop/596_270_635_285.png	MST36                    	0.9990
/home/gpuadmin/dataset/test/output_product_crop/596_442_634_458.png	MST23                    	0.9999
/home/gpuadmin/dataset/test/output_product_crop/622_708_643_722.png	SN1                      	0.9944
/home/gpuadmin/dataset/test/output_product_crop/626_772_654_788.png	SF43                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/646_444_668_458.png	SN1                      	0.9992
/home/gpuadmin/dataset/test/output_product_crop/655_270_684_284.png	SF43                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/657_707_696_722.png	MST23                    	0.9906
/home/gpuadmin/dataset/test/output_product_crop/675_773_704_788.png	SF43                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/704_443_734_458.png	SF43                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/724_773_754_788.png	SF43                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/754_444_783_458.png	SF43                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/795_707_825_721.png	SF43                     	0.9996
/home/gpuadmin/dataset/test/output_product_crop/817_317_848_330.png	SF67                     	0.9988
/home/gpuadmin/dataset/test/output_product_crop/821_766_849_782.png	SF67                     	0.9998
/home/gpuadmin/dataset/test/output_product_crop/864_311_890_325.png	SF43                     	0.9998
/home/gpuadmin/dataset/test/output_product_crop/1004_809_1035_823.png	SN18                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1005_788_1036_803.png	SN18                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1013_730_1051_746.png	MST12                    	0.9996
/home/gpuadmin/dataset/test/output_product_crop/1062_726_1083_740.png	SN1                      	0.9998
/home/gpuadmin/dataset/test/output_product_crop/1094_725_1130_739.png	MST36                    	0.9995
/home/gpuadmin/dataset/test/output_product_crop/1094_791_1124_806.png	SF43                     	0.9996
/home/gpuadmin/dataset/test/output_product_crop/1123_791_1159_805.png	SF3                      	0.8125
/home/gpuadmin/dataset/test/output_product_crop/1142_790_1171_806.png	SF13                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1150_728_1178_742.png	SF43                     	0.9994
/home/gpuadmin/dataset/test/output_product_crop/1202_732_1230_746.png	SF43                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1271_731_1301_747.png	SF43                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1296_784_1325_799.png	SF67                     	0.9998
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
/home/gpuadmin/dataset/test/output_product_crop/243_210_271_225.png	SF62                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/247_181_273_196.png	SN4                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/248_294_276_309.png	SF62                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/256_858_285_874.png	SF62                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/287_140_323_156.png	MST51                    	0.9997
/home/gpuadmin/dataset/test/output_product_crop/297_815_336_831.png	MST36                    	0.9994
/home/gpuadmin/dataset/test/output_product_crop/329_879_355_893.png	SF62                     	0.9444
/home/gpuadmin/dataset/test/output_product_crop/337_341_376_357.png	MST36                    	0.9995
/home/gpuadmin/dataset/test/output_product_crop/386_340_414_356.png	SF62                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/391_877_418_894.png	SF62                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/392_141_419_156.png	SF62                     	0.9998
/home/gpuadmin/dataset/test/output_product_crop/436_140_465_154.png	SF62                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/452_878_481_894.png	SF62                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/475_139_533_152.png	SF4                      	0.9993
/home/gpuadmin/dataset/test/output_product_crop/477_342_514_357.png	PD                       	0.4892
/home/gpuadmin/dataset/test/output_product_crop/478_139_507_154.png	SF44                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/486_349_532_364.png	SF1                      	0.4438
/home/gpuadmin/dataset/test/output_product_crop/514_878_540_894.png	SF62                     	0.9998
/home/gpuadmin/dataset/test/output_product_crop/517_363_557_378.png	MST12                    	0.3294
/home/gpuadmin/dataset/test/output_product_crop/520_141_559_156.png	MST16                    	0.9995
/home/gpuadmin/dataset/test/output_product_crop/522_349_556_365.png	SF3                      	0.2693
/home/gpuadmin/dataset/test/output_product_crop/525_342_554_357.png	M11                      	0.2174
/home/gpuadmin/dataset/test/output_product_crop/525_762_563_776.png	MST13                    	0.9992
/home/gpuadmin/dataset/test/output_product_crop/535_118_571_133.png	MST14                    	0.9998
/home/gpuadmin/dataset/test/output_product_crop/552_878_588_893.png	MST15                    	0.9995
/home/gpuadmin/dataset/test/output_product_crop/589_720_620_735.png	SN14                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/721_141_748_155.png	SF62                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/735_633_764_647.png	SN16                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/761_340_802_357.png	MST38                    	0.9996
/home/gpuadmin/dataset/test/output_product_crop/763_141_799_156.png	MST53                    	0.9998
/home/gpuadmin/dataset/test/output_product_crop/776_714_814_729.png	MST38                    	0.9995
/home/gpuadmin/dataset/test/output_product_crop/777_697_812_713.png	SF44                     	0.6341
/home/gpuadmin/dataset/test/output_product_crop/779_692_809_707.png	SF72                     	0.5948
/home/gpuadmin/dataset/test/output_product_crop/807_140_835_155.png	SN16                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/838_341_867_356.png	SF62                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/843_693_869_707.png	SF62                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/900_341_928_356.png	SF62                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/903_693_932_707.png	SF62                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/967_693_992_708.png	SF62                     	0.9951
/home/gpuadmin/dataset/test/output_product_crop/987_187_1021_203.png	2-SF62                   	0.9906
/home/gpuadmin/dataset/test/output_product_crop/998_625_1026_639.png	SF62                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1122_816_1152_832.png	SF62                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1142_548_1170_562.png	SF62                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1142_775_1176_790.png	MST53                    	0.8568
/home/gpuadmin/dataset/test/output_product_crop/1185_550_1208_564.png	SN4                      	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1194_839_1225_855.png	SN14                     	0.9998
/home/gpuadmin/dataset/test/output_product_crop/1196_778_1227_793.png	SN16                     	0.9998
/home/gpuadmin/dataset/test/output_product_crop/1217_545_1246_560.png	SF62                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1232_608_1269_624.png	MST51                    	0.9996
/home/gpuadmin/dataset/test/output_product_crop/1265_781_1292_796.png	SF62                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1280_610_1309_625.png	SF62                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1315_782_1349_798.png	2-SF62                   	0.9992
/home/gpuadmin/dataset/test/output_product_crop/1326_838_1357_854.png	SF62                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1332_611_1362_625.png	SF62                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1358_531_1387_546.png	SN14                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1395_509_1423_524.png	SN14                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/1395_611_1423_626.png	SF62                     	0.9999
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
/home/gpuadmin/dataset/test/output_product_crop/296_210_335_225.png	AMBK2                    	0.9904
/home/gpuadmin/dataset/test/output_product_crop/352_262_382_278.png	ASF3                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/373_167_410_182.png	ASF13                    	0.8971
/home/gpuadmin/dataset/test/output_product_crop/377_317_398_332.png	AP1                      	1.0000
/home/gpuadmin/dataset/test/output_product_crop/377_652_399_667.png	AP1                      	1.0000
/home/gpuadmin/dataset/test/output_product_crop/388_260_428_276.png	AMBK2                    	0.9992
/home/gpuadmin/dataset/test/output_product_crop/432_1033_462_1049.png	ABP4                     	0.9999
/home/gpuadmin/dataset/test/output_product_crop/446_154_474_169.png	ACP1                     	1.0000
/home/gpuadmin/dataset/test/output_product_crop/450_905_484_922.png	AMC7                     	0.9999
